date,open,close,high,low,pct_change,volume
2016-05-16,104.5,104.5,104.5,64.5999984741211,0.0,24
2016-05-17,76.0,114.0,180.5,76.0,0.09090909090909091,28
2016-05-18,85.5,66.5,95.0,39.900001525878906,-0.4166666666666667,142
2016-05-19,66.5,74.0999984741211,74.0999984741211,47.5,0.11428569134016682,13
2016-05-20,70.30000305175781,74.0999984741211,74.4800033569336,51.29999923706055,0.0,74
2016-05-23,74.0999984741211,74.0999984741211,74.0999984741211,74.0999984741211,0.0,0
2016-05-24,74.0999984741211,81.69999694824219,95.0,74.0999984741211,0.10256408408396041,9
2016-05-25,81.69999694824219,114.0,131.10000610351562,81.69999694824219,0.3953488893300719,19
2016-05-26,102.5999984741211,110.19999694824219,110.19999694824219,102.5999984741211,-0.033333360103138705,3
2016-05-27,110.19999694824219,125.4000015258789,131.10000610351562,110.19999694824219,0.13793107984182368,3
2016-05-31,114.0,125.4000015258789,125.4000015258789,114.0,0.0,4
2016-06-01,125.4000015258789,125.4000015258789,125.4000015258789,125.4000015258789,0.0,8
2016-06-02,114.0,127.30000305175781,127.30000305175781,114.0,0.015151527135243306,3
2016-06-03,114.0,39.900001525878906,114.0,36.099998474121094,-0.6865671597065374,551
2016-06-06,38.95000076293945,32.29999923706055,45.599998474121094,20.899999618530273,-0.19047624055575643,605
2016-06-07,33.439998626708984,22.799999237060547,34.20000076293945,17.100000381469727,-0.29411765400600504,704
2016-06-08,20.899999618530273,15.199999809265137,20.899999618530273,12.729999542236328,-0.3333333193907259,469
2016-06-09,19.0,13.300000190734863,22.799999237060547,11.399999618530273,-0.12499997647185045,1199
2016-06-10,15.199999809265137,7.599999904632568,15.199999809265137,7.599999904632568,-0.4285714439367503,1096
2016-06-13,9.5,5.947000026702881,9.5,3.799999952316284,-0.21749998666738193,848
2016-06-14,7.599999904632568,9.5,9.5,7.599999904632568,0.5974440822841165,203
2016-06-15,9.5,9.5,9.5,9.5,0.0,20
